yyyy,age,q,yyyyq,cohort,fullmedinfl1pct,fullmedinfl5pct,infl1pct,infl5pct,infl1cat_0,infl5cat_0,infl1cat_1,infl5cat_1,infl1cat_2,infl5cat_2,infl1pctimp,infl5pctimp,n5,n1,chkinfl5,chkinfl1,imp5flag,imp1flag,medinfl1pctimp,medinfl5pctimp,medinfl1pct,medinfl5pct,meaninfl1pctimp,meaninfl5pctimp,meaninfl1pct,meaninfl5pct
1978,25,1,19781,1953,.0764342331033988,,.2428080185847002,,.0095893266624974,,.0879202262397473,,.9024904470977554,,.2865009326059473,,0,61,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,26,1,19781,1952,.0764342331033989,,.1465893848872397,,0,,.1126633563953011,,.8873366436046991,,.2861159230299201,,0,77,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,27,1,19781,1951,.0764342331033988,,.1530288524640249,,0,,.0180722891566265,,.9819277108433736,,.2845762877381888,,0,65,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,28,1,19781,1950,.0764342331033989,,.210215960557523,,.0062814070351759,,.1133300039681208,,.8803885889967034,,.286642781105783,,0,69,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,29,1,19781,1949,.0764342331033988,,.2234926659303352,,.0160642570281125,,.1075380184751346,,.8763977244967528,,.2873521513754956,,0,65,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,30,1,19781,1948,.0764342331033988,,.188196613760204,,.0144848814050335,,.1037229802462207,,.8817921383487457,,.2871603118461279,,0,64,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,31,1,19781,1947,.0764342331033988,,.2311358101288563,,.0338983050847458,,.0839569170053682,,.882144777909886,,.2884333652563185,,0,77,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,32,1,19781,1946,.0764342331033988,,.169581217642567,,0,,0,,1,,.2842821295792825,,0,68,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,33,1,19781,1945,.0764342331033988,,.2791413708461743,,0,,.1658785317349351,,.8341214682650649,,.2869820932127962,,0,45,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,34,1,19781,1944,.0764342331033989,,.3409940574056625,,0,,.1186017656680487,,.8813982343319514,,.2862125810417173,,0,45,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,35,1,19781,1943,.0764342331033988,,.2058591398844768,,0,,.1408677237866456,,.8591322762133543,,.286574998508021,,0,42,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,36,1,19781,1942,.0764342331033988,,.1294162129807366,,.0222222222222222,,.051848547923481,,.9259292298542966,,.2869515743799512,,0,40,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,37,1,19781,1941,.0764342331033988,,.0897868273966161,,0,,.0947602628691887,,.9052397371308113,,.2858245188262396,,0,32,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,38,1,19781,1940,.0764342331033988,,.1287934643959327,,0,,.0080321285140562,,.9919678714859437,,.2844128665387964,,0,42,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,39,1,19781,1939,.0764342331033988,,.2795009316651571,,0,,.0260558229906889,,.973944177009311,,.2847062337341742,,0,41,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,40,1,19781,1938,.0764342331033988,,.3628334784035664,,.0470867208672087,,.0986407264314481,,.8542725527013433,,.2897557765587914,,0,47,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,41,1,19781,1937,.0764342331033988,,.1101317978149176,,0,,.0933552718616471,,.9066447281383528,,.285801650136807,,0,31,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,42,1,19781,1936,.0764342331033988,,.1559896547847589,,0,,.0274579483534707,,.9725420516465292,,.2847290557802193,,0,40,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,43,1,19781,1935,.0764342331033988,,.2309145554948037,,.0052805280528053,,.1270635598042563,,.8676559121429385,,.2867840982245657,,0,38,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,44,1,19781,1934,.0764342331033989,,.2943219909680246,,.0125643354526188,,.1982657632689828,,.7891699012783984,,.2885413915479965,,0,26,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,45,1,19781,1933,.0764342331033989,,.315984814793159,,0,,.1111111111111111,,.888888888888889,,.2860906575192252,,0,31,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,46,1,19781,1932,.0764342331033988,,.1994965145999071,,0,,.049916154052609,,.950083845947391,,.2850946024126101,,0,27,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,47,1,19781,1931,.0764342331033988,,.2406715162330042,,0,,.051433389544688,,.948566610455312,,.2851192980776202,,0,35,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,48,1,19781,1930,.0764342331033989,,.2931406573731534,,0,,.0528262017960909,,.9471737982039091,,.285141968536466,,0,26,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,49,1,19781,1929,.0764342331033989,,.5038632905017071,,0,,.038031445404072,,.961968554595928,,.2849011579637695,,0,26,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,50,1,19781,1928,.0764342331033988,,.2764044334290408,,0,,.1879982757299574,,.8120017242700426,,.2873421307881505,,0,40,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,51,1,19781,1927,.0764342331033988,,.3053751162693285,,0,,.1162711637746541,,.8837288362253458,,.2861746464139475,,0,33,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,52,1,19781,1926,.0764342331033988,,.1995052598683909,,0,,.19282546998648,,.80717453001352,,.2874207018293106,,0,31,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,53,1,19781,1925,.0764342331033989,,.2113489559795504,,0,,.1453528073088165,,.8546471926911834,,.2866480010977863,,0,26,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,54,1,19781,1924,.0764342331033989,,.2378614416621721,,0,,.0924539799501234,,.9075460200498767,,.2857869800323707,,0,34,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,55,1,19781,1923,.0764342331033988,,.2759267163801147,,.0104004160166407,,.1517054104471137,,.8378941735362456,,.2876057778476383,,0,29,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,56,1,19781,1922,.0764342331033989,,.2322669774479788,,.0279587404994571,,.1929709473098909,,.779070312190652,,.2897198341071403,,0,30,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,57,1,19781,1921,.0764342331033988,,.2236759281570684,,0,,.0432058759991359,,.9567941240008642,,.2849853808845097,,0,28,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,58,1,19781,1920,.0764342331033988,,.3174930983956553,,0,,.1224635545225422,,.877536445477458,,.2862754384190908,,0,34,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,59,1,19781,1919,.0764342331033989,,.5370804356413812,,0,,0,,1,,.2842821295792825,,0,27,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,60,1,19781,1918,.0764342331033989,,.299580191115621,,.0169143070741052,,.1887634936637103,,.7943221992621844,,.2887440684553905,,0,35,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,61,1,19781,1917,.0764342331033989,,.3032703883090341,,.0727470141150923,,.119463016934301,,.8077899689506068,,.2922026465381247,,0,23,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,62,1,19781,1916,.0764342331033988,,.2402415411927619,,.011858836976711,,.1691334066262033,,.8190077563970858,,.2880092558842873,,0,41,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,63,1,19781,1915,.0764342331033989,,.3379059336738352,,.0385334829779274,,.2395859042525817,,.7218806127694908,,.2913472718141129,,0,28,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,64,1,19781,1914,.0764342331033988,,.4390691331317786,,0,,.0687190284021318,,.9312809715978682,,.2854006521251212,,0,28,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,65,1,19781,1913,.0764342331033988,,.4010801897218694,,.0616763310490248,,.016292068022357,,.9220316009286181,,.2896139203057187,,0,52,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,66,1,19781,1912,.0764342331033989,,.2778657413999929,,0,,.1343995510662177,,.8656004489337823,,.2864697176682535,,0,21,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,67,1,19781,1911,.0764342331033989,,.5384138341536856,,.0224921277552857,,.2113094883440356,,.7661983839006788,,.2895692527686711,,0,29,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,68,1,19781,1910,.0764342331033988,,.2697658389828526,,0,,.1176597119693503,,.8823402880306496,,.2861972474678021,,0,21,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,69,1,19781,1909,.0764342331033989,,.2277268906247147,,.0286861732644865,,.1071225497626755,,.864191276972838,,.2883822584779185,,0,22,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,70,1,19781,1908,.0764342331033989,,.4271726550236883,,0,,.1753906624484709,,.824609337551529,,.2871369198002705,,0,19,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,71,1,19781,1907,.0764342331033989,,.5704579869648363,,0,,.1296695402298851,,.8703304597701149,,.2863927284574699,,0,15,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,72,1,19781,1906,.0764342331033989,,.456928758286808,,0,,.0258899676375405,,.9741100323624595,,.2847035341478128,,0,16,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,73,1,19781,1905,.0764342331033989,,.562061889789626,,.0307787011388119,,.0818661971830986,,.8873551016780894,,.2881430648148771,,0,16,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,74,1,19781,1904,.0764342331033989,,.4463393141714995,,0,,.1955767907787304,,.8044232092212695,,.2874654843940314,,0,11,,.2868141489854098,0,0,.2865379655569841,,.2728462776814837,,.2868141489931183,,.2868141489854098,
1978,25,2,19782,1953,.0852303403415355,,.232148917514251,,.0392284351972258,,.0603582199700684,,.9004133448327059,,.2834216377210557,,0,66,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,26,2,19782,1952,.0852303403415355,,.2091113326017641,,.0740188772975658,,.0119808306709265,,.9140002920315077,,.2854921883679604,,0,86,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,27,2,19782,1951,.0852303403415355,,.1449871879472351,,.013404035940492,,.0601050240972144,,.9264909399622937,,.2812960847450298,,0,62,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,28,2,19782,1950,.0852303403415355,,.2015974389351209,,.0199004975124378,,.0475249694613749,,.9325745330261874,,.2816249959165824,,0,67,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,29,2,19782,1949,.0852303403415355,,.1694191621719823,,0,,.0497164363619931,,.9502835636380068,,.2800258728584318,,0,67,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,30,2,19782,1948,.0852303403415355,,.1377337831072475,,0,,.0407417793177769,,.9592582206822232,,.279879794596289,,0,87,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,31,2,19782,1947,.0852303403415355,,.2555644790793749,,.0192532088681447,,.0058229813664596,,.9749238097653957,,.2808930493273676,,0,84,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,32,2,19782,1946,.0852303403415355,,.1774880908098993,,0,,.1208022794719948,,.8791977205280053,,.2811829194590212,,0,60,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,33,2,19782,1945,.0852303403415355,,.1843038815153503,,0,,.0333333333333333,,.9666666666666668,,.2797592091622992,,0,42,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,34,2,19782,1944,.0852303403415355,,.3444484985679196,,0,,.032345013477089,,.967654986522911,,.2797431225256366,,0,55,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,35,2,19782,1943,.0852303403415355,,.3790466887451813,,0,,.0446108793902268,,.9553891206097732,,.2799427709765401,,0,54,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,36,2,19782,1942,.0852303403415355,,.2458997988008498,,.0097529258777633,,.0125786163522013,,.9776684577700353,,.2802225765537596,,0,49,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,37,2,19782,1941,.0852303403415355,,.182102192391094,,0,,.1631142889569856,,.8368857110430145,,.2818716215211597,,0,29,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,38,2,19782,1940,.0852303403415355,,.2132854683997826,,0,,.1301427946612805,,.8698572053387195,,.2813349527032607,,0,35,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,39,2,19782,1939,.0852303403415355,,.1760685967927056,,0,,.1105315410227366,,.8894684589772636,,.2810157452019772,,0,38,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,40,2,19782,1938,.0852303403415355,,.1746493044578239,,0,,.0522667150643194,,.9477332849356804,,.280067383111022,,0,46,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,41,2,19782,1937,.0852303403415355,,.2200043716008114,,0,,.0174621653084983,,.9825378346915018,,.2795008781049872,,0,27,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,42,2,19782,1936,.0852303403415355,,.2979261212363187,,.0180878552971576,,.0754193693811696,,.9064927753216727,,.2819301205653927,,0,44,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,43,2,19782,1935,.0852303403415355,,.1964339477910343,,0,,.0189155107187894,,.9810844892812106,,.2795245338470153,,0,28,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,44,2,19782,1934,.0852303403415355,,.2659744983345159,,0,,.0881540611192789,,.9118459388807211,,.2806515125232991,,0,37,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,45,2,19782,1933,.0852303403415355,,.2357054253176273,,0,,.0412496208674553,,.9587503791325448,,.2798880606069739,,0,33,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,46,2,19782,1932,.0852303403415355,,.2133892608422249,,0,,.0232603784300706,,.9767396215699294,,.2795952541788762,,0,35,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,47,2,19782,1931,.0852303403415355,,.3641712680925932,,0,,.1286005268153267,,.8713994731846734,,.2813098495928482,,0,35,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,48,2,19782,1930,.0852303403415355,,.1834443943749399,,0,,.0281514698555057,,.9718485301444942,,.2796748652583736,,0,38,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,49,2,19782,1929,.0852303403415355,,.1796069159654119,,0,,.0116369278510473,,.9883630721489527,,.2794060621626999,,0,30,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,50,2,19782,1928,.0852303403415355,,.309154181884465,,0,,.0815980178239831,,.9184019821760169,,.2805448014360239,,0,46,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,51,2,19782,1927,.0852303403415355,,.3115216401346537,,.0156201187129022,,.0882025598219254,,.8961773214651724,,.2819354688922357,,0,30,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,52,2,19782,1926,.0852303403415355,,.1877686396759922,,0,,.036764466906089,,.963235533093911,,.2798150568706872,,0,30,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,53,2,19782,1925,.0852303403415355,,.205610921499688,,.008754650908295,,.008754650908295,,.9824906981834099,,.2800783281777838,,0,32,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,54,2,19782,1924,.0852303403415355,,.1924179579673333,,0,,.0080862533692722,,.9919137466307277,,.2793482687166465,,0,30,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,55,2,19782,1923,.0852303403415355,,.3000424272045506,,0,,.2309810211173483,,.7690189788826517,,.2829762714529012,,0,30,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,56,2,19782,1922,.0852303403415355,,.2592626776364996,,0,,.0492634110724563,,.9507365889275436,,.2800184990783892,,0,33,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,57,2,19782,1921,.0852303403415355,,.3496373993158998,,.0138888888888889,,.1642168755445345,,.8218942355665765,,.2830305173443722,,0,30,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
1978,58,2,19782,1920,.0852303403415355,,.292538220519232,,0,,.0645618143966691,,.9354381856033309,,.2802675073870243,,0,39,,.2818138487495991,0,0,.2809517069484176,,.2561943834047263,,.2818138487496867,,.2818138487495991,
